-1 -2.4899 -1.40433 -3.57547
-0.99 -2.40814 -1.32776 -3.48852
-0.98 -2.32791 -1.25241 -3.40342
-0.97 -2.24918 -1.17825 -3.32011
-0.96 -2.17193 -1.10528 -3.23859
-0.95 -2.09615 -1.0335 -3.1588
-0.94 -2.02181 -0.962896 -3.08073
-0.93 -1.9489 -0.893463 -3.00434
-0.92 -1.87739 -0.825192 -2.92959
-0.91 -1.80727 -0.758077 -2.85646
-0.9 -1.73852 -0.692109 -2.78492
-0.89 -1.67111 -0.627279 -2.71494
-0.88 -1.60503 -0.56358 -2.64648
-0.87 -1.54026 -0.501003 -2.57952
-0.86 -1.47678 -0.439537 -2.51402
-0.85 -1.41457 -0.379176 -2.44997
-0.84 -1.35361 -0.319907 -2.38731
-0.83 -1.29388 -0.261722 -2.32604
-0.82 -1.23537 -0.20461 -2.26612
-0.81 -1.17804 -0.14856 -2.20752
-0.8 -1.12189 -0.0935625 -2.15022
-0.79 -1.06689 -0.0396049 -2.09418
-0.78 -1.01303 0.0133241 -2.03938
-0.77 -0.960281 0.0652363 -1.9858
-0.76 -0.908628 0.116144 -1.9334
-0.75 -0.858051 0.16606 -1.88216
-0.74 -0.80853 0.214996 -1.83206
-0.73 -0.760047 0.262967 -1.78306
-0.72 -0.712582 0.309985 -1.73515
-0.71 -0.666116 0.356064 -1.6883
-0.7 -0.620628 0.401219 -1.64248
-0.69 -0.5761 0.445464 -1.59766
-0.68 -0.532513 0.488812 -1.55384
-0.67 -0.489847 0.53128 -1.51097
-0.66 -0.448082 0.572883 -1.46905
-0.65 -0.407199 0.613635 -1.42803
-0.64 -0.367179 0.653553 -1.38791
-0.63 -0.328002 0.692652 -1.34866
-0.62 -0.28965 0.730949 -1.31025
-0.61 -0.252102 0.76846 -1.27266
-0.6 -0.215339 0.805201 -1.23588
-0.59 -0.179342 0.841189 -1.19987
-0.58 -0.144091 0.876442 -1.16462
-0.57 -0.109568 0.910976 -1.13011
-0.56 -0.075752 0.944809 -1.09631
-0.55 -0.0426244 0.977959 -1.06321
-0.54 -0.0101656 1.01044 -1.03077
-0.53 0.0216438 1.04228 -0.998991
-0.52 0.052823 1.07348 -0.967839
-0.51 0.0833916 1.10408 -0.937296
-0.5 0.113369 1.13408 -0.907342
-0.49 0.142774 1.16351 -0.877957
-0.48 0.171627 1.19238 -0.849121
-0.47 0.199947 1.22071 -0.820813
-0.46 0.227753 1.24852 -0.793014
-0.45 0.255065 1.27583 -0.765704
-0.44 0.281902 1.30267 -0.738863
-0.43 0.308283 1.32904 -0.712471
-0.42 0.334228 1.35497 -0.686509
-0.41 0.359756 1.38047 -0.660958
-0.4 0.384887 1.40557 -0.635797
-0.39 0.40964 1.43029 -0.611008
-0.38 0.434035 1.45464 -0.586572
-0.37 0.45809 1.47865 -0.562468
-0.36 0.481825 1.50233 -0.538679
-0.35 0.50526 1.5257 -0.515184
-0.34 0.528414 1.54879 -0.491965
-0.33 0.551306 1.57162 -0.469003
-0.32 0.573956 1.59419 -0.446278
-0.31 0.596384 1.61654 -0.423772
-0.3 0.618607 1.63868 -0.401467
-0.29 0.640647 1.66064 -0.379342
-0.28 0.662522 1.68242 -0.357379
-0.27 0.684252 1.70406 -0.33556
-0.26 0.705856 1.72558 -0.313864
-0.25 0.727353 1.74698 -0.292275
-0.24 0.748763 1.7683 -0.270772
-0.23 0.770106 1.78955 -0.249337
-0.22 0.7914 1.81075 -0.22795
-0.21 0.812665 1.83192 -0.206594
-0.2 0.833921 1.85309 -0.185249
-0.19 0.855187 1.87427 -0.163897
-0.18 0.876481 1.89548 -0.142518
-0.17 0.897825 1.91674 -0.121094
-0.16 0.919236 1.93808 -0.099605
-0.15 0.940735 1.9595 -0.0780331
-0.14 0.962341 1.98104 -0.056359
-0.13 0.984073 2.00271 -0.0345638
-0.12 1.00595 2.02453 -0.0126284
-0.11 1.02799 2.04652 0.00946624
-0.1 1.05022 2.0687 0.0317391
-0.09 1.07265 2.09109 0.0542094
-0.08 1.0953 2.11371 0.0768961
-0.07 1.1182 2.13658 0.0998184
-0.06 1.14136 2.15972 0.122995
-0.05 1.1648 2.18315 0.146447
-0.04 1.18854 2.20689 0.170191
-0.03 1.2126 2.23095 0.194248
-0.02 1.237 2.25536 0.218637
-0.01 1.26176 2.28014 0.243377
7.5287e-16 1.28689 2.3053 0.268487
0.01 1.31243 2.33087 0.293988
0.02 1.33838 2.35686 0.319898
0.03 1.36477 2.3833 0.346237
0.04 1.39161 2.4102 0.373024
0.05 1.41893 2.43759 0.400279
0.06 1.44675 2.46547 0.428022
0.07 1.47508 2.49388 0.456272
0.08 1.50394 2.52282 0.485049
0.09 1.53335 2.55233 0.514372
0.1 1.56334 2.58241 0.544262
0.11 1.59392 2.61309 0.574737
0.12 1.6251 2.64439 0.605818
0.13 1.65692 2.67633 0.637524
0.14 1.68939 2.70891 0.669875
0.15 1.72253 2.74217 0.702891
0.16 1.75636 2.77613 0.736592
0.17 1.79089 2.81079 0.770997
0.18 1.82616 2.84619 0.806126
0.19 1.86217 2.88233 0.841999
0.2 1.89894 2.91924 0.878636
0.21 1.9365 2.95694 0.916057
0.22 1.97487 2.99545 0.954282
0.23 2.01406 3.03478 0.993329
0.24 2.05409 3.07496 1.03322
0.25 2.09499 3.116 1.07397
0.26 2.13677 3.15792 1.11561
0.27 2.17945 3.20074 1.15815
0.28 2.22305 3.24449 1.20161
0.29 2.26759 3.28917 1.24601
0.3 2.31309 3.33482 1.29137
0.31 2.35958 3.38144 1.33772
0.32 2.40706 3.42905 1.38506
0.33 2.45556 3.47769 1.43343
0.34 2.50509 3.52736 1.48283
0.35 2.55569 3.57808 1.53329
0.36 2.60736 3.62988 1.58483
0.37 2.66012 3.68278 1.63747
0.38 2.714 3.73679 1.69122
0.39 2.76902 3.79193 1.74611
0.4 2.82519 3.84823 1.80215
