-1 -2 -1.55279 -2.44721
-0.99 -1.9209 -1.47368 -2.36811
-0.98 -1.84357 -1.39635 -2.29078
-0.97 -1.76799 -1.32078 -2.21521
-0.96 -1.69414 -1.24693 -2.14136
-0.95 -1.622 -1.17479 -2.06921
-0.94 -1.55154 -1.10432 -1.99875
-0.93 -1.48273 -1.03551 -1.92994
-0.92 -1.41555 -0.968338 -1.86277
-0.91 -1.34998 -0.90277 -1.7972
-0.9 -1.286 -0.838786 -1.73321
-0.89 -1.22358 -0.776362 -1.67079
-0.88 -1.16269 -0.715474 -1.6099
-0.87 -1.10331 -0.656098 -1.55053
-0.86 -1.04542 -0.59821 -1.49264
-0.85 -0.989 -0.541786 -1.43621
-0.84 -0.934016 -0.486802 -1.38123
-0.83 -0.880448 -0.433234 -1.32766
-0.82 -0.828272 -0.381058 -1.27549
-0.81 -0.777464 -0.33025 -1.22468
-0.8 -0.728 -0.280786 -1.17521
-0.79 -0.679856 -0.232642 -1.12707
-0.78 -0.633008 -0.185794 -1.08022
-0.77 -0.587432 -0.140218 -1.03465
-0.76 -0.543104 -0.0958904 -0.990318
-0.75 -0.5 -0.0527864 -0.947214
-0.74 -0.458096 -0.0108824 -0.90531
-0.73 -0.417368 0.0298456 -0.864582
-0.72 -0.377792 0.0694216 -0.825006
-0.71 -0.339344 0.10787 -0.786558
-0.7 -0.302 0.145214 -0.749214
-0.69 -0.265736 0.181478 -0.71295
-0.68 -0.230528 0.216686 -0.677742
-0.67 -0.196352 0.250862 -0.643566
-0.66 -0.163184 0.28403 -0.610398
-0.65 -0.131 0.316214 -0.578214
-0.64 -0.099776 0.347438 -0.54699
-0.63 -0.069488 0.377726 -0.516702
-0.62 -0.040112 0.407102 -0.487326
-0.61 -0.011624 0.43559 -0.458838
-0.6 0.016 0.463214 -0.431214
-0.59 0.042784 0.489998 -0.40443
-0.58 0.068752 0.515966 -0.378462
-0.57 0.093928 0.541142 -0.353286
-0.56 0.118336 0.56555 -0.328878
-0.55 0.142 0.589214 -0.305214
-0.54 0.164944 0.612158 -0.28227
-0.53 0.187192 0.634406 -0.260022
-0.52 0.208768 0.655982 -0.238446
-0.51 0.229696 0.67691 -0.217518
-0.5 0.25 0.697214 -0.197214
-0.49 0.269704 0.716918 -0.17751
-0.48 0.288832 0.736046 -0.158382
-0.47 0.307408 0.754622 -0.139806
-0.46 0.325456 0.77267 -0.121758
-0.45 0.343 0.790214 -0.104214
-0.44 0.360064 0.807278 -0.0871496
-0.43 0.376672 0.823886 -0.0705416
-0.42 0.392848 0.840062 -0.0543656
-0.41 0.408616 0.85583 -0.0385976
-0.4 0.424 0.871214 -0.0232136
-0.39 0.439024 0.886238 -0.0081896
-0.38 0.453712 0.900926 0.0064984
-0.37 0.468088 0.915302 0.0208744
-0.36 0.482176 0.92939 0.0349624
-0.35 0.496 0.943214 0.0487864
-0.34 0.509584 0.956798 0.0623704
-0.33 0.522952 0.970166 0.0757384
-0.32 0.536128 0.983342 0.0889144
-0.31 0.549136 0.99635 0.101922
-0.3 0.562 1.00921 0.114786
-0.29 0.574744 1.02196 0.12753
-0.28 0.587392 1.03461 0.140178
-0.27 0.599968 1.04718 0.152754
-0.26 0.612496 1.05971 0.165282
-0.25 0.625 1.07221 0.177786
-0.24 0.637504 1.08472 0.19029
-0.23 0.650032 1.09725 0.202818
-0.22 0.662608 1.10982 0.215394
-0.21 0.675256 1.12247 0.228042
-0.2 0.688 1.13521 0.240786
-0.19 0.700864 1.14808 0.25365
-0.18 0.713872 1.16109 0.266658
-0.17 0.727048 1.17426 0.279834
-0.16 0.740416 1.18763 0.293202
-0.15 0.754 1.20121 0.306786
-0.14 0.767824 1.21504 0.32061
-0.13 0.781912 1.22913 0.334698
-0.12 0.796288 1.2435 0.349074
-0.11 0.810976 1.25819 0.363762
-0.1 0.826 1.27321 0.378786
-0.09 0.841384 1.2886 0.39417
-0.08 0.857152 1.30437 0.409938
-0.07 0.873328 1.32054 0.426114
-0.06 0.889936 1.33715 0.442722
-0.05 0.907 1.35421 0.459786
-0.04 0.924544 1.37176 0.47733
-0.03 0.942592 1.38981 0.495378
-0.02 0.961168 1.40838 0.513954
-0.01 0.980296 1.42751 0.533082
7.5287e-16 1 1.44721 0.552786
0.01 1.0203 1.46752 0.57309
0.02 1.04123 1.48845 0.594018
0.03 1.06281 1.51002 0.615594
0.04 1.08506 1.53227 0.637842
0.05 1.108 1.55521 0.660786
0.06 1.13166 1.57888 0.68445
0.07 1.15607 1.60329 0.708858
0.08 1.18125 1.62846 0.734034
0.09 1.20722 1.65443 0.760002
0.1 1.234 1.68121 0.786786
0.11 1.26162 1.70884 0.81441
0.12 1.29011 1.73733 0.842898
0.13 1.31949 1.7667 0.872274
0.14 1.34978 1.79699 0.902562
0.15 1.381 1.82821 0.933786
0.16 1.41318 1.8604 0.96597
0.17 1.44635 1.89357 0.999138
0.18 1.48053 1.92774 1.03331
0.19 1.51574 1.96295 1.06852
0.2 1.552 1.99921 1.10479
0.21 1.58934 2.03656 1.14213
0.22 1.62779 2.07501 1.18058
0.23 1.66737 2.11458 1.22015
0.24 1.7081 2.15531 1.26088
0.25 1.75 2.19721 1.30279
0.26 1.7931 2.24032 1.34589
0.27 1.83743 2.28465 1.39022
0.28 1.88301 2.33022 1.43579
0.29 1.92986 2.37707 1.48264
0.3 1.978 2.42521 1.53079
0.31 2.02746 2.47468 1.58025
0.32 2.07827 2.52549 1.63106
0.33 2.13045 2.57766 1.68323
0.34 2.18402 2.63123 1.7368
0.35 2.239 2.68621 1.79179
0.36 2.29542 2.74264 1.84821
0.37 2.35331 2.80053 1.9061
0.38 2.41269 2.8599 1.96547
0.39 2.47358 2.92079 2.02636
0.4 2.536 2.98321 2.08879
